id,equippedWearables,owner.id
1305,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x99fee2e63cd37955426996e763a5dae15ffa15b6
1306,"[0, 140, 49, 161, 51, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x86935f11c86623dec8a25696e1c19a8659cbf95d
1307,"[135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x034961ef5fd3f25dbb91440ad3ce0a119e875847
1308,"[78, 146, 0, 149, 38, 69, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x409ceb81bb143a400b02445ca273b37720b7665e
1309,"[114, 0, 66, 80, 83, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xb93e7734d868b7f06078f500b6c1ee4c427950c7
1310,"[135, 0, 0, 131, 141, 141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x817887f7537ca8ae5409cb68c23242ee66a71557
1316,"[0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x6e59d37708a0a05109a9c91cc56ae58dc5cee8fc
132,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x9216bc608000c948c5dee16180bb6bea837b5914
1321,"[138, 146, 0, 139, 137, 0, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x86a9ebd5e233156243adf4c31491631b14ea9e71
133,"[112, 0, 0, 60, 123, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x9216bc608000c948c5dee16180bb6bea837b5914
1332,"[88, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xd03c8ad4bebd854a36010b864520efa0e4c700ee
1333,"[143, 0, 0, 133, 47, 120, 154, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x8a3708558a1ab29de8b3389a6ade86433c220c39
1334,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xf0f8d1d90abb4bb6b016a27545ff088a4160c236
1335,"[138, 0, 0, 139, 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xffea5a2cfaf1aafbb87a1fe4eed5413da45c30a0
1336,"[88, 0, 0, 131, 69, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x81312ad57ef129a6cc8c3ffc16816f7b512e0636
1338,"[0, 0, 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x7db5d398d3e9b1d0b1d119e53af3e03164637ed5
134,"[0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xadcf823be2f30f06dd489c99edc4f5de9aa8da98
1342,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x7db5d398d3e9b1d0b1d119e53af3e03164637ed5
1345,"[105, 146, 0, 104, 106, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xffea5a2cfaf1aafbb87a1fe4eed5413da45c30a0
1348,"[37, 0, 0, 0, 69, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x66697dabffe51a73e506f463b27e388512ed6ecd
135,"[81, 0, 117, 80, 83, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x9216bc608000c948c5dee16180bb6bea837b5914
1350,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x9fe9a640e72c59c7c816ea80ab13ff322299670d
1354,"[0, 0, 0, 60, 76, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xd6976ce3c35c4079428700f51763b381c4a50ca2
1359,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x9fe9a640e72c59c7c816ea80ab13ff322299670d
136,"[0, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x9216bc608000c948c5dee16180bb6bea837b5914
1364,"[0, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x4793a4e932fa0d28e8dd4dd5b107f8059fc6e2cc
1367,"[0, 0, 0, 90, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xde34393312c0c1e97e404d18a04580e9610e063c
1368,"[135, 140, 0, 136, 134, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x8b200f4c81c54d9014b4cda3f16501069fa20ab9
137,"[46, 0, 117, 45, 29, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x9216bc608000c948c5dee16180bb6bea837b5914
1371,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xf0d193d8524ec55fe2f5159aad2ba1a264993605
1372,"[0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x60c4ae0ee854a20ea7796a9678090767679b30fc
1373,"[19, 18, 0, 1, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x7b5c5dc9dbd80833a42ae7cf1fa764b7773fdd3e
1375,"[143, 157, 36, 27, 119, 93, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x1c8915f70850873a03df2d6cdba71b226bcdfeb3
1376,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x5c0dc6a61763b9be2be0984e36ab7f645c80359f
1377,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x1dce9b20d83d532724e2bf87683dab137e0b67a6
1379,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x5d051f2e9f679321fd50ec13a20d01008d11a00e
138,"[105, 0, 0, 133, 65, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x9216bc608000c948c5dee16180bb6bea837b5914
1380,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x118b427af645e5e696e6da748bd66ac8e4f5e9a8
1381,"[138, 0, 0, 71, 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xb0c4cc1aa998df91d2c27ce06641261707a8c9c3
1383,"[78, 157, 0, 94, 69, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x536835937de4340f73d98ac94a6be3da98f51fe3
1384,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x16108b4d8f21c1450aa898d57833f9153a801435
1385,"[114, 140, 0, 149, 29, 120, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xaba316abdd2db6b6dbd6d4af1e5ba952e7e6aab5
1386,"[91, 0, 0, 90, 137, 158, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x4fa8e8bef04b0b072cb10ba8e18d9b4dd580d75a
1387,"[135, 0, 0, 111, 44, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xf7d4699bb387bc4152855fcd22a1031511c6e9b6
1388,"[0, 0, 0, 111, 137, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x7d1368528d8dd105368c91700f1ac30d81628794
1389,"[95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xb8a804da05abf0ee96d61f5e4bedb59e7f8fab2f
139,"[85, 0, 66, 84, 116, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x9216bc608000c948c5dee16180bb6bea837b5914
1390,"[22, 0, 0, 21, 130, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x4497c5d40f41b43d8c8993f7486955a5b1cd95a6
1395,"[0, 0, 0, 131, 0, 0, 153, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x790c815d43c78e2223c215c91cde9a9f7510855b
1396,"[143, 55, 57, 133, 58, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x8660fc66cf3e06d86e8013c3b6be5592a5fa916a
1398,"[91, 0, 36, 149, 44, 0, 152, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x09a1a849974d021a0f74366e5020884ff73e3abb
1399,"[78, 0, 36, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x318341145ce42df7d1cfb26dc31bd7939adb04a8
140,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x9216bc608000c948c5dee16180bb6bea837b5914
1400,"[125, 18, 0, 42, 23, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x09a1a849974d021a0f74366e5020884ff73e3abb
1401,"[8, 0, 66, 7, 96, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x09a1a849974d021a0f74366e5020884ff73e3abb
1402,"[68, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xda71fa24ad1f9d26cdd15d6bb1579ab33bf027a7
1403,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x09a1a849974d021a0f74366e5020884ff73e3abb
1404,"[56, 55, 159, 59, 58, 9, 154, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x09a1a849974d021a0f74366e5020884ff73e3abb
1405,"[135, 0, 117, 71, 76, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x09a1a849974d021a0f74366e5020884ff73e3abb
1406,"[0, 0, 117, 147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xb6e523cfb6176339331c68d33ec7133aa5e5cfd8
1408,"[138, 0, 0, 139, 137, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x373c52a766d5b71d68064addf18c7a25c2afe6b6
1409,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x42c1a12c03d2e7cedb6d9255f3f00abae39a6d8c
141,"[0, 0, 0, 60, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x9216bc608000c948c5dee16180bb6bea837b5914
1410,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x5557ac5247b8278701d1b5ce55255d9aca40e857
1412,"[109, 0, 0, 108, 110, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xffea5a2cfaf1aafbb87a1fe4eed5413da45c30a0
1413,"[98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xa14c5e8d3b5680db8246b18cf986c54905c2249f
1414,"[98, 0, 0, 90, 64, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xa14c5e8d3b5680db8246b18cf986c54905c2249f
1415,"[88, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xa14c5e8d3b5680db8246b18cf986c54905c2249f
1416,"[81, 0, 117, 80, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xa14c5e8d3b5680db8246b18cf986c54905c2249f
1417,"[138, 0, 0, 0, 141, 0, 153, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x7e86b2e9b9e6c0ee02b0200648d9fcf20557e3c5
142,"[109, 0, 0, 61, 92, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x9216bc608000c948c5dee16180bb6bea837b5914
1421,"[28, 0, 66, 62, 65, 119, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x137c0f7d6b2558edf5b8f69eec0635dd43fad6af
1422,"[132, 18, 66, 144, 96, 130, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xc73bdce2169b916ce599486d6c26a32f52fce512
1425,"[22, 18, 117, 101, 89, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xaab6c2ecf5c32de22923e7740981436dd5a75328
1426,"[8, 146, 0, 131, 76, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x86a9ebd5e233156243adf4c31491631b14ea9e71
1427,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xcc1e0a566dbd10869c071c811aba436357858f05
1429,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x2770ebf12835bbddcbfbebbb48f250ab277f76b3
1430,"[56, 55, 57, 101, 58, 119, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x4176d5d5813bb33f1761dbef41107ec1728062f6
1432,"[114, 140, 0, 142, 148, 148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x86a9ebd5e233156243adf4c31491631b14ea9e71
1433,"[114, 146, 86, 30, 47, 120, 154, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x790c815d43c78e2223c215c91cde9a9f7510855b
1436,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x5d051f2e9f679321fd50ec13a20d01008d11a00e
1438,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x2ee92c196d63f2313a52c4bb48f427361460636b
1439,"[115, 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x273eb2a0856789d6bf07c374d4270fa89bb045fc
1440,"[8, 140, 0, 7, 141, 141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x941a95e58a293f1d8b5b43dfbde07569ca96bd90
1441,"[22, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x6541e84af0b25f3e084e9ed17d8f255a12d125d3
1443,"[95, 0, 0, 0, 99, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xed5960a454782c4c9c62aae6e22a8a50c185e50f
1445,"[132, 0, 0, 131, 58, 83, 155, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xed5960a454782c4c9c62aae6e22a8a50c185e50f
1447,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x1dce9b20d83d532724e2bf87683dab137e0b67a6
1448,"[102, 55, 159, 101, 120, 120, 154, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x563d132c12c4b778b7669e1432e812548bf023d0
1449,"[135, 0, 0, 147, 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x2f3045ce8f70757e5cbad58215134aedaf2e4ca4
1450,"[135, 0, 0, 136, 134, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xc72684f83e1fe70a67985a77782b0779ceb01cb0
1453,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x2e4041504e373d1e7be79e856a3dd2343088381b
1454,"[31, 55, 57, 30, 99, 32, 154, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xd9d54f0f67fde251ab41ffb36579f308b592d905
1455,"[0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xe29555e804e414e295e2a059fc49d002ec18f268
1456,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xb317931f32cca74b835bc0095cea0bebacbd79be
1457,"[8, 146, 0, 7, 119, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x677975399cbd8aa7bd17a4b87c04ed07a85978d4
1459,"[2, 0, 36, 1, 64, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x6360ea0e3af36b7b51cf7e4f810370dd5a8cdc0f
1460,"[68, 18, 0, 67, 41, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xb4845049cf818dccd320eb715c1a475b0cffa1c3
1461,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x447acbf33e14b2d8d831cb83afe0fb66f26509dd
1462,"[28, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x29746c9d6b317c6df26ac1751d6cb03a55c1b8d5
1464,"[0, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x10dbc99c90234e4447f0366e8368d688f622475a
1465,"[88, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xa24f010c2f60235d71cde4c204a9622f056482d9
1468,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x1c097a37e652051bbf3d7a05ad11760242050712
1469,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x60c4ae0ee854a20ea7796a9678090767679b30fc
1470,"[109, 146, 0, 108, 123, 110, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x73b46a49e5f92480710b07be849500b772b6a995
1471,"[37, 0, 0, 147, 137, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x7d7c9ac6c7e950b356dd3f801a79f55ed284a157
1472,"[0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xae5b56ca47e84b6c749e0454680c4161b9da9790
1473,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x60ed33735c9c29ec2c26b8ec734e36d5b6fa1eab
1474,"[102, 0, 66, 101, 83, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x50711245990a647df223a7231d858a141e0fe9da
1475,"[85, 146, 57, 84, 110, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x6fcf9d80e2b597f4b3fa764b5626f573a9fc93d3
1477,"[28, 157, 117, 27, 29, 93, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x4177a5c0e2369f6830a4c3825afc8fb3dd47790d
1478,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xdccede7fc9210649eb6e593aeb351f89adb92831
1480,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xea421bb9724f85932acd5cdc43a2107b5d881819
1481,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xb53cf0a586973ab15c0a045990d06b4fa083dd5a
1483,"[95, 157, 36, 94, 116, 96, 152, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x90c88c8331df8a21542b36bba3a0f226e46eb39d
1484,"[105, 55, 49, 104, 107, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xc3c2e1cf099bc6e1fa94ce358562bcbd5cc59fe5
1485,"[91, 140, 66, 142, 92, 141, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xff67a86a01c7c90b0c3f3a26b65c25f432ec1751
1486,"[56, 55, 57, 59, 58, 9, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xaec7d9e4216758e88b926695df4a6d47abccc0ef
1487,"[15, 13, 14, 24, 32, 26, 152, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x368c4e8933cf3577ccc394b4e05b4e03691493f1
1489,"[115, 0, 0, 80, 89, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x93598f69e41329e117d51e5f66dd47cac745f3ed
1490,"[112, 157, 117, 111, 141, 141, 152, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x8ba922eb891a734f17b14e7ff8800e6626912e5d
1491,"[28, 55, 57, 10, 44, 26, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x4ada1b9d9fe28abd9585f58cfeed2169a39e1c6b
1508,"[91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x3e01cbe85caddb812a0483335f69815dafcb8eb7
1509,"[95, 0, 0, 0, 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x3e01cbe85caddb812a0483335f69815dafcb8eb7
151,"[135, 0, 0, 136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xfdf664b594191c4cfb145ff74dc730b47b671e3b
1510,"[138, 18, 0, 136, 110, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x3e01cbe85caddb812a0483335f69815dafcb8eb7
1511,"[0, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x3e01cbe85caddb812a0483335f69815dafcb8eb7
1512,"[81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x3e01cbe85caddb812a0483335f69815dafcb8eb7
1513,"[68, 0, 66, 60, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xb86417afd4a97a64b34a50dd76aa1de251e1c6b8
1518,"[0, 0, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x23fbb071ef8f06488b4a80cb6578a797adaac151
1519,"[91, 0, 0, 60, 64, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x7926f15c17a8de84792a5c71634f87d83123559b
152,"[135, 0, 0, 131, 134, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xacd8c60b697e75323e84ee50193138f17ab53c88
1520,"[78, 0, 66, 0, 64, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x7926f15c17a8de84792a5c71634f87d83123559b
1521,"[0, 0, 0, 80, 69, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x7926f15c17a8de84792a5c71634f87d83123559b
1522,"[85, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x7926f15c17a8de84792a5c71634f87d83123559b
153,"[19, 18, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x75e9815246da71a05205ea8d584087128ab3943f
1536,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x85f3dafd99b5279cea53ffc5901e05abcbb5d6da
1537,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x85f3dafd99b5279cea53ffc5901e05abcbb5d6da
1538,"[0, 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xacd8c60b697e75323e84ee50193138f17ab53c88
1539,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x85f3dafd99b5279cea53ffc5901e05abcbb5d6da
154,"[85, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x1e341aa44c293d95d13d778492d417d1be4e63d5
1540,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x85f3dafd99b5279cea53ffc5901e05abcbb5d6da
1541,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x5c0dc6a61763b9be2be0984e36ab7f645c80359f
1542,"[102, 18, 0, 61, 20, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xbf91459018a2526c745979466b09dbd1d239a41d
1543,"[105, 157, 0, 27, 58, 58, 153, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xd9d54f0f67fde251ab41ffb36579f308b592d905
1544,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x2c5c5db1847a96d879b6244cce9320508bf0a61b
1545,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x2c5c5db1847a96d879b6244cce9320508bf0a61b
1546,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x5c0dc6a61763b9be2be0984e36ab7f645c80359f
1547,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x9a8ab692a6d73242c74a727ac7587aeda778b131
1548,"[109, 0, 66, 108, 96, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xbc9a30c2751412d9295f8adabe6524bd9c8d1c13
1549,"[50, 13, 53, 52, 51, 51, 155, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x86935f11c86623dec8a25696e1c19a8659cbf95d
1550,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xf7ab00219d77aa1408c1f1c5b2e8016af157b0ea
1557,"[138, 140, 0, 139, 137, 0, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x86a9ebd5e233156243adf4c31491631b14ea9e71
1558,"[138, 146, 0, 84, 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x86a9ebd5e233156243adf4c31491631b14ea9e71
1559,"[0, 0, 66, 60, 76, 64, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x327a001fc673fa8a384c2ec024cdb395671927ea
1560,"[109, 157, 0, 108, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xadeb99da5761f20996609ca52e9ca7c4cb4b9115
1561,"[109, 0, 0, 108, 0, 0, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xdcb7de6890adc53ffda4b5bfae52a23056b41a81
1562,"[109, 0, 66, 94, 64, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x96ff8349f8e24ffd48c5252e2dc5fbff2c1c31fc
1563,"[28, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x2f1fadc9aae4f2c0be2320ff701a787baf644432
1564,"[28, 0, 0, 27, 29, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x2f1fadc9aae4f2c0be2320ff701a787baf644432
1565,"[31, 55, 14, 62, 75, 75, 154, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x2f1fadc9aae4f2c0be2320ff701a787baf644432
1566,"[95, 0, 117, 60, 89, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xdb323f255699199656642303570083fe2d01d899
1567,"[135, 157, 36, 147, 134, 141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xacbb228856f194aa5f7001525211c22f097c75cc
1568,"[68, 0, 66, 80, 123, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xc0afef712a1341ca78da145b2afad346e8c3574f
1569,"[78, 140, 36, 77, 141, 79, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xbe79d8b538811f77bee5e5b74d9d93f6e76db7be
157,"[135, 0, 0, 61, 134, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x0deabda10f6aa947ab79b70ee2271272c9cabf7a
1570,"[91, 0, 117, 90, 123, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xf3e92e4b8b7b9f471daf790e9b960e44d0cb21a2
1573,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xffea5a2cfaf1aafbb87a1fe4eed5413da45c30a0
1575,"[56, 0, 0, 59, 93, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xd757f002d43dcb8db9a4e43a8350aa8cccdc4e4f
1576,"[88, 0, 66, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x8284ab17cbfece9be432f9697ad4febbf2ab67a0
