id,listingID,erc1155TypeId,priceInWei,quantity,timeLastPurchased
229432_0x5551fa79f15ca4592a3950372fd3d4ee8be7b5cc_1637492865,229432,117,69000000000000000000,1,1637492865
229444_0x579361d2636152df34db1d6dfd343f5037ddc71d_1637539348,229444,76,38690000000000000000,1,1637539348
229451_0x10e11e6443904faf15cdb944f3e99c321ccc6199_1637549609,229451,224,370000000000000000000,1,1637549609
229470_0xd07f70dd326a34a00961139458d86c6a30fcdca5_1637788312,229470,251,370000000000000000000,1,1637788312
229476_0x20ff7e19c8ff23109eb1661df3b3c4f36ddadf1f_1637522006,229476,253,56000000000000000000,1,1637522006
229478_0x31a6d0ea27db941257024189a3718472d40ef663_1637580956,229478,4,43000000000000000000,1,1637580956
229479_0x11442e1ec5715f5824b8bd4a6b95533f07f521c5_1637620537,229479,38,31000000000000000000,1,1637620537
229480_0x9f23007d231f80be8e8946139f06b9feaaac4944_1637620175,229480,36,60000000000000000000,1,1637620175
229533_0xa423687ddf458a3a0ae4b738dc2cca3c4312a742_1637563001,229533,42,200000000000000000000,1,1637563001
229535_0x1754352eacb753327fec2d4f48f0fb36b672c5e0_1637797586,229535,24,350000000000000000000,1,1637797586
229563_0xf667db9883f7bcad47c56e25816460811f59912f_1637498215,229563,232,15000000000000000000,1,1637498215
229564_0xf667db9883f7bcad47c56e25816460811f59912f_1637490337,229564,231,25000000000000000000,1,1637490337
229565_0xe23da0be88c9b56c815c0525e5c1c687a99a8def_1637528780,229565,221,20000000000000000000,1,1637528780
229566_0xaf09521189761d72dcfc71010ae82be0ff443d91_1637490831,229566,230,15000000000000000000,2,1637490831
229567_0xdaa65da48a9357350dae0e5be286e60a8309020b_1637526310,229567,38,30000000000000000000,1,1637526310
229569_0xde95a6269608fc9344912c36f3802913092e02d2_1637683401,229569,90,45000000000000000000,1,1637683401
229574_0xc4f1e3020e1b07b66afbbbee30f50383f46d7091_1637662270,229574,248,33000000000000000000,2,1637662270
229575_0x4e7bf3694962fc482a16d60fd78f99db9c4c52b0_1637541573,229575,246,149000000000000000000,2,1637541573
229576_0x7f433b38dd933cea19506d1fc26369b326d55cec_1637489743,229576,134,27000000000000000000,1,1637489743
229576_0xa7f1fae735c608b6824bb2c6584a08edfc30af9d_1637489507,229576,134,27000000000000000000,1,1637489507
229577_0xf1c7b9fbf46abee795883c50369ae7919b3cfccd_1637489351,229577,146,100000000000000000000,2,1637489351
229578_0xa7f1fae735c608b6824bb2c6584a08edfc30af9d_1637489477,229578,131,69000000000000000000,1,1637489477
229578_0xa83b8cb326ff97f501ef9cc6cde1326626ea00fa_1637618529,229578,131,69000000000000000000,1,1637618529
229580_0x3c6d73475d8a64cec5b5170853ab38ccf51eb130_1637665364,229580,230,15000000000000000000,1,1637665364
229581_0xa63519e67dae9a551ad34ae679cf0e911a78381a_1638056052,229581,146,124000000000000000000,1,1638056052
229587_0x5551fa79f15ca4592a3950372fd3d4ee8be7b5cc_1637492907,229587,134,33500000000000000000,1,1637492907
229590_0xc0893fa01108f50fa2a04e2ccee815376ec56233_1637778032,229590,39,62000000000000000000,1,1637778032
229590_0xf1ca4bf4c325c3078ec25299601a519ebc6bea6d_1637774439,229590,39,62000000000000000000,1,1637774439
229593_0x8b9f39b3c76aab744bcee37cc56782bac8eb5ffb_1637498159,229593,231,39000000000000000000,1,1637498159
229605_0xe23da0be88c9b56c815c0525e5c1c687a99a8def_1637528664,229605,221,19900000000000000000,1,1637528664
229614_0x10e11e6443904faf15cdb944f3e99c321ccc6199_1637549089,229614,146,123900000000000000000,1,1637549089
229625_0x47ab904f34fbe517e8032de5e86ce8708369a72d_1637522448,229625,117,67000000000000000000,1,1637522448
229636_0xf667db9883f7bcad47c56e25816460811f59912f_1637494941,229636,20,37000000000000000000,1,1637494941
229641_0x0db5e7924d87d2ec27876882e7af911a58050dd1_1637791139,229641,137,31500000000000000000,1,1637791139
229641_0x9098b23ed9cc4ca858b642af81442e9e591ff073_1637770840,229641,137,31500000000000000000,1,1637770840
229641_0xb006350d11a637378aab6a785a2fbc0ee3469f93_1637803851,229641,137,31500000000000000000,1,1637803851
229644_0x8b9f39b3c76aab744bcee37cc56782bac8eb5ffb_1637498011,229644,200,29800000000000000000,1,1637498011
229656_0x546c1528319f9fc621f5752d98690f28293a5c1d_1637536895,229656,208,140000000000000000000,1,1637536895
229657_0x36b08dba9335dd28c444b63ebff12fcf014007fe_1637495223,229657,18,75000000000000000000,1,1637495223
229660_0x36b08dba9335dd28c444b63ebff12fcf014007fe_1637495379,229660,18,75000000000000000000,1,1637495379
229661_0x9517dd3573a349aecaba61b67fa22d74ab2e7460_1637523046,229661,117,69800000000000000000,1,1637523046
229664_0x352ac32c9663fb7caac363f77b121c34d9acb420_1637558125,229664,94,99000000000000000000,1,1637558125
229666_0x352ac32c9663fb7caac363f77b121c34d9acb420_1637558757,229666,95,85000000000000000000,1,1637558757
229675_0x36b08dba9335dd28c444b63ebff12fcf014007fe_1637496157,229675,239,150000000000000000000,1,1637496157
229689_0x577182e41158ba340fd4934ad1fc24b011934a64_1637639132,229689,36,60000000000000000000,1,1637639132
229737_0xc4f1e3020e1b07b66afbbbee30f50383f46d7091_1637574080,229737,37,25000000000000000000,1,1637574080
229738_0x96fe6681b5b8be0c5d6e8eb690adec7ecb0831c9_1637587205,229738,68,21500000000000000000,1,1637587205
229741_0xf667db9883f7bcad47c56e25816460811f59912f_1637508027,229741,20,40000000000000000000,2,1637508027
229742_0xc4f1e3020e1b07b66afbbbee30f50383f46d7091_1637574058,229742,37,25000000000000000000,2,1637574058
229744_0x00decfeec5d6d9d77275cfdc1e447cf284ae13e2_1637560385,229744,18,80000000000000000000,1,1637560385
229744_0x288a2395f027f65684d836754ba43afa20ca09e6_1637652881,229744,18,80000000000000000000,1,1637652881
229745_0x577182e41158ba340fd4934ad1fc24b011934a64_1637639156,229745,40,200000000000000000000,1,1637639156
229760_0x352ac32c9663fb7caac363f77b121c34d9acb420_1637553675,229760,66,78500000000000000000,1,1637553675
229768_0xc0893fa01108f50fa2a04e2ccee815376ec56233_1637777960,229768,20,48500000000000000000,1,1637777960
229790_0xa83b8cb326ff97f501ef9cc6cde1326626ea00fa_1637617207,229790,90,44000000000000000000,1,1637617207
229806_0x352ac32c9663fb7caac363f77b121c34d9acb420_1637558867,229806,225,33799000000000000000,1,1637558867
229806_0x95ac8d067e3501063fa95f17758da79d4caac37f_1637572292,229806,225,33799000000000000000,1,1637572292
229806_0x95ac8d067e3501063fa95f17758da79d4caac37f_1637572474,229806,225,33799000000000000000,1,1637572474
229806_0xbd617f592d27cfcd015f6d554b2e83133b663182_1637686376,229806,225,33799000000000000000,1,1637686376
229806_0xcd8eddd0a27047d53d65f23d483a8a169d54526b_1637577874,229806,225,33799000000000000000,1,1637577874
229810_0x31a6d0ea27db941257024189a3718472d40ef663_1637582281,229810,68,21400000000000000000,1,1637582281
229845_0xaa2e9db394445c28349465b530248233e936a764_1637649059,229845,140,68500000000000000000,1,1637649059
229852_0x95ac8d067e3501063fa95f17758da79d4caac37f_1637572612,229852,5,50000000000000000000,1,1637572612
229855_0x10e11e6443904faf15cdb944f3e99c321ccc6199_1637549113,229855,147,41400000000000000000,1,1637549113
229878_0x352ac32c9663fb7caac363f77b121c34d9acb420_1637568240,229878,219,575000000000000000000,1,1637568240
229890_0x352ac32c9663fb7caac363f77b121c34d9acb420_1637553013,229890,231,39000000000000000000,1,1637553013
229891_0x54cbed7426d698ba5de35ff553bc160216a43c4a_1637616785,229891,90,42000000000000000000,1,1637616785
229895_0xc7d61f99980e6575409680e6ceec3345f53c62e7_1637595485,229895,90,40000000000000000000,1,1637595485
229909_0x3863249d0a080ae47ee57b080b7799ea7127fc27_1637566508,229909,158,365000000000000000000,1,1637566508
229912_0x5551fa79f15ca4592a3950372fd3d4ee8be7b5cc_1637570702,229912,240,200000000000000000000,1,1637570702
229927_0x10e11e6443904faf15cdb944f3e99c321ccc6199_1637549615,229927,153,850000000000000000000,1,1637549615
229932_0x352ac32c9663fb7caac363f77b121c34d9acb420_1637561251,229932,140,65000000000000000000,1,1637561251
229932_0xc7d61f99980e6575409680e6ceec3345f53c62e7_1637596097,229932,140,65000000000000000000,1,1637596097
229934_0x741df195c5c1d860a13af1a984303feb1cc7f001_1637629481,229934,244,155000000000000000000,1,1637629481
229947_0x31a6d0ea27db941257024189a3718472d40ef663_1637583203,229947,205,70000000000000000000,1,1637583203
229947_0xc0893fa01108f50fa2a04e2ccee815376ec56233_1637778048,229947,205,70000000000000000000,1,1637778048
229957_0x11442e1ec5715f5824b8bd4a6b95533f07f521c5_1637620233,229957,221,20000000000000000000,1,1637620233
229958_0x352ac32c9663fb7caac363f77b121c34d9acb420_1637558827,229958,205,69000000000000000000,1,1637558827
229980_0x11442e1ec5715f5824b8bd4a6b95533f07f521c5_1637620199,229980,221,19900000000000000000,1,1637620199
230004_0x31a6d0ea27db941257024189a3718472d40ef663_1637583127,230004,247,75500000000000000000,1,1637583127
230004_0xeda29227543b2bc0d8e4a5220ef0a34868033a2d_1637586389,230004,247,75500000000000000000,1,1637586389
230007_0x8f1fc3766884d4a890acb2cf4bd7a9af7b2a6932_1637549599,230007,89,400000000000000000000,1,1637549599
230009_0x56babdca2fba5c5832a02f282816f82aff785c44_1637547781,230009,5,25000000000000000000,1,1637547781
230011_0x8f1fc3766884d4a890acb2cf4bd7a9af7b2a6932_1637549633,230011,88,20000000000000000000,1,1637549633
230012_0xf667db9883f7bcad47c56e25816460811f59912f_1637548161,230012,87,70000000000000000000,1,1637548161
230024_0x03b16ab6e23bdbeeab719d8e4c49d63674876253_1637576496,230024,222,28500000000000000000,1,1637576496
230024_0x03b16ab6e23bdbeeab719d8e4c49d63674876253_1637576512,230024,222,28500000000000000000,1,1637576512
230030_0x8dd496fa162840835773630b7f28b7f30ad102a9_1637609217,230030,64,58000000000000000000,1,1637609217
230044_0x741df195c5c1d860a13af1a984303feb1cc7f001_1637629673,230044,147,40000000000000000000,1,1637629673
230044_0xaa2e9db394445c28349465b530248233e936a764_1637649169,230044,147,40000000000000000000,1,1637649169
230045_0x00decfeec5d6d9d77275cfdc1e447cf284ae13e2_1637560087,230045,64,55000000000000000000,1,1637560087
230060_0x45266db593206199a1402026846e13fc8b1b8225_1637601292,230060,208,139000000000000000000,1,1637601292
230068_0xfd41bef1fd45d7db65fb8f4cd3804e4c8daff6b9_1637772737,230068,108,55000000000000000000,1,1637772737
230072_0x96fe6681b5b8be0c5d6e8eb690adec7ecb0831c9_1637591679,230072,138,30000000000000000000,1,1637591679
230073_0xc0893fa01108f50fa2a04e2ccee815376ec56233_1637777996,230073,77,55000000000000000000,1,1637777996
230075_0x5d5cc66fc2f3829c399e47f7b71a5be4918a8851_1637786140,230075,60,70000000000000000000,1,1637786140
230081_0x31a6d0ea27db941257024189a3718472d40ef663_1637582505,230081,157,225000000000000000000,1,1637582505
230110_0x738025f325e6ab76686cc15df07291062907092c_1637588775,230110,204,72000000000000000000,1,1637588775
230110_0xc0893fa01108f50fa2a04e2ccee815376ec56233_1637778070,230110,204,72000000000000000000,1,1637778070
230123_0x31a6d0ea27db941257024189a3718472d40ef663_1637582293,230123,69,55000000000000000000,1,1637582293
230123_0x96fe6681b5b8be0c5d6e8eb690adec7ecb0831c9_1637587121,230123,69,55000000000000000000,1,1637587121
230138_0xf1c7b9fbf46abee795883c50369ae7919b3cfccd_1637567192,230138,4,12000000000000000000,1,1637567192
230140_0xa1a7ae2f202c5762f3c4ee2fed99e3f42c6f1f1f_1637568236,230140,39,54000000000000000000,1,1637568236
230152_0x5551fa79f15ca4592a3950372fd3d4ee8be7b5cc_1637570592,230152,77,54000000000000000000,1,1637570592
230161_0x100ef369bcbc42e47b712cc6e29eaf141f70443e_1637658337,230161,146,122900000000000000000,1,1637658337
230164_0x352ac32c9663fb7caac363f77b121c34d9acb420_1637746998,230164,207,35000000000000000000,1,1637746998
230164_0xc7d61f99980e6575409680e6ceec3345f53c62e7_1637595881,230164,207,35000000000000000000,1,1637595881
230168_0x9c77233bbd235a3ed219daa051e0a3de5ce03c3e_1637575060,230168,230,14000000000000000000,1,1637575060
230168_0xa83b8cb326ff97f501ef9cc6cde1326626ea00fa_1637616025,230168,230,14000000000000000000,1,1637616025
230169_0xeda29227543b2bc0d8e4a5220ef0a34868033a2d_1637584233,230169,199,400000000000000000000,1,1637584233
230171_0xeda29227543b2bc0d8e4a5220ef0a34868033a2d_1637584779,230171,203,180000000000000000000,1,1637584779
230175_0x31a6d0ea27db941257024189a3718472d40ef663_1637582293,230175,69,59000000000000000000,1,1637582293
230184_0xa83b8cb326ff97f501ef9cc6cde1326626ea00fa_1637618839,230184,87,89000000000000000000,1,1637618839
230185_0x95ac8d067e3501063fa95f17758da79d4caac37f_1637572598,230185,4,42800000000000000000,1,1637572598
230197_0x490a4fdc7a1a35b5c2c3e9418dce793fce027bb2_1637662004,230197,208,170000000000000000000,1,1637662004
230243_0x90c88c8331df8a21542b36bba3a0f226e46eb39d_1637586793,230243,43,175000000000000000000,1,1637586793
230247_0x41603879b16897f7ef0b87327e3fadf8e36641ae_1637644138,230247,253,55000000000000000000,1,1637644138
230266_0x4e7bf3694962fc482a16d60fd78f99db9c4c52b0_1637684396,230266,69,77000000000000000000,1,1637684396
230270_0x9f23007d231f80be8e8946139f06b9feaaac4944_1637622073,230270,224,369000000000000000000,1,1637622073
230272_0x41603879b16897f7ef0b87327e3fadf8e36641ae_1638199851,230272,22,46500000000000000000,1,1638199851
230277_0x41603879b16897f7ef0b87327e3fadf8e36641ae_1637644608,230277,23,115000000000000000000,1,1637644608
230285_0x4e7bf3694962fc482a16d60fd78f99db9c4c52b0_1638192837,230285,130,175000000000000000000,1,1638192837
230307_0xed3bbbe2e3eace311a94b059508bbdda9149ab23_1637840677,230307,236,699000000000000000000,1,1637840677
230310_0xf1c7b9fbf46abee795883c50369ae7919b3cfccd_1637590769,230310,18,65000000000000000000,1,1637590769
230339_0x1ad3d72e54fb0eb46e87f82f77b284fc8a66b16c_1637664350,230339,243,374000000000000000000,1,1637664350
230344_0x41603879b16897f7ef0b87327e3fadf8e36641ae_1637633296,230344,43,188000000000000000000,1,1637633296
230352_0x3b3120e283c08daabb5e3f240e008387ef8a67db_1637656293,230352,9,430000000000000000000,1,1637656293
230353_0xf1c7b9fbf46abee795883c50369ae7919b3cfccd_1637594423,230353,64,45000000000000000000,1,1637594423
230356_0x11442e1ec5715f5824b8bd4a6b95533f07f521c5_1637601936,230356,64,54900000000000000000,1,1637601936
230373_0x10e11e6443904faf15cdb944f3e99c321ccc6199_1637613999,230373,246,149000000000000000000,1,1637613999
230373_0xbb899870561d48e823ddfacffa201dc20214a530_1637633178,230373,246,149000000000000000000,1,1637633178
230378_0xada8aa2777825bc615c5f12126f8bf275e2245e5_1637599378,230378,130,169690000000000000000,1,1637599378
230388_0x7ca38bac0a7c2d603e0d877f2c16e6792d7e9ee5_1637785538,230388,66,93690000000000000000,1,1637785538
230389_0x4e7bf3694962fc482a16d60fd78f99db9c4c52b0_1638103029,230389,130,169690000000000000000,1,1638103029
230404_0x9cca9d2aad42623b068017da87a8689aa80b9e76_1637710823,230404,104,2100000000000000000000,1,1637710823
230407_0x25d1bf185c0ffba4a0f89a023f989c5788f6e909_1637819813,230407,64,58000000000000000000,1,1637819813
230407_0x5d5cc66fc2f3829c399e47f7b71a5be4918a8851_1637675478,230407,64,58000000000000000000,1,1637675478
230407_0x89a1145fccac1a2a9350ec1a4a486e4458d26274_1637612095,230407,64,58000000000000000000,1,1637612095
230412_0x00decfeec5d6d9d77275cfdc1e447cf284ae13e2_1637614297,230412,233,190000000000000000000,1,1637614297
230412_0x10e11e6443904faf15cdb944f3e99c321ccc6199_1637614033,230412,233,190000000000000000000,1,1637614033
230415_0x9098b23ed9cc4ca858b642af81442e9e591ff073_1637614605,230415,66,75000000000000000000,1,1637614605
230419_0x8dd496fa162840835773630b7f28b7f30ad102a9_1637609265,230419,66,74000000000000000000,1,1637609265
230424_0xa83b8cb326ff97f501ef9cc6cde1326626ea00fa_1637618901,230424,88,25000000000000000000,1,1637618901
230427_0xb14c4830820f6b172d08f34d0e59966719f3a584_1637730085,230427,211,39000000000000000000,1,1637730085
230436_0x478fa4c971a077038b4fc5c172c3af5552224ccc_1637650007,230436,102,749000000000000000000,1,1637650007
230453_0xffea5a2cfaf1aafbb87a1fe4eed5413da45c30a0_1637784703,230453,232,19000000000000000000,1,1637784703
230522_0x0db5e7924d87d2ec27876882e7af911a58050dd1_1637791869,230522,239,155000000000000000000,1,1637791869
230528_0x36b08dba9335dd28c444b63ebff12fcf014007fe_1637625331,230528,206,163000000000000000000,1,1637625331
230536_0xf667db9883f7bcad47c56e25816460811f59912f_1637629149,230536,80,250000000000000000000,1,1637629149
230538_0x0c404f55595ab844d519a084ff1b8cb36aaad1d1_1637752298,230538,232,18900000000000000000,1,1637752298
230582_0xb51ad292ea79f06e5c8ce7a45f01d4589476e318_1637652421,230582,207,34000000000000000000,1,1637652421
230589_0x2718e86f5793ac08bd3c4a301382e8c1da2a1e30_1637698994,230589,252,56000000000000000000,1,1637698994
230589_0x56babdca2fba5c5832a02f282816f82aff785c44_1637700166,230589,252,56000000000000000000,1,1637700166
230590_0x2718e86f5793ac08bd3c4a301382e8c1da2a1e30_1637698796,230590,253,55000000000000000000,1,1637698796
230590_0x41603879b16897f7ef0b87327e3fadf8e36641ae_1637644112,230590,253,55000000000000000000,1,1637644112
230591_0xf1ca4bf4c325c3078ec25299601a519ebc6bea6d_1637773955,230591,138,30990000000000000000,1,1637773955
230661_0xfb42924649ecb7c25e329e7225a87e2e39da18f8_1637678394,230661,87,98000000000000000000,1,1637678394
230663_0xe1646c37cdda59a1b78cb4153bf7c726bbaf8011_1637681569,230663,67,41000000000000000000,1,1637681569
230664_0x0db5e7924d87d2ec27876882e7af911a58050dd1_1637792429,230664,36,59000000000000000000,1,1637792429
230668_0x41603879b16897f7ef0b87327e3fadf8e36641ae_1637781007,230668,88,25900000000000000000,1,1637781007
230671_0x352ac32c9663fb7caac363f77b121c34d9acb420_1637716017,230671,218,50000000000000000000,1,1637716017
230676_0xb51ad292ea79f06e5c8ce7a45f01d4589476e318_1637653591,230676,1,26500000000000000000,1,1637653591
230722_0x8f1fc3766884d4a890acb2cf4bd7a9af7b2a6932_1637685336,230722,41,105000000000000000000,1,1637685336
230743_0x40cf6bb888ca670e20139b1caa0ba0996f65371c_1638027745,230743,248,36000000000000000000,1,1638027745
230743_0x40cf6bb888ca670e20139b1caa0ba0996f65371c_1638027923,230743,248,36000000000000000000,1,1638027923
230747_0x3a0ee1a6edfbf1893b7512f5c1b0f6183368505c_1637729761,230747,23,115000000000000000000,1,1637729761
230748_0xbbd924545de08b88bcfc4839053b9d4239efb3ea_1637680131,230748,8,410000000000000000000,1,1637680131
230750_0x1754352eacb753327fec2d4f48f0fb36b672c5e0_1637790088,230750,130,169000000000000000000,1,1637790088
230836_0x3a0ee1a6edfbf1893b7512f5c1b0f6183368505c_1637729395,230836,22,45000000000000000000,1,1637729395
230839_0x3a0ee1a6edfbf1893b7512f5c1b0f6183368505c_1637729421,230839,21,45000000000000000000,1,1637729421
230841_0x3a0ee1a6edfbf1893b7512f5c1b0f6183368505c_1637729473,230841,23,111000000000000000000,1,1637729473
230845_0x3a0ee1a6edfbf1893b7512f5c1b0f6183368505c_1637729993,230845,246,149000000000000000000,1,1637729993
230847_0x7d3573304b1f9ae0b426ace0def6d067bd772bc4_1637775975,230847,40,190000000000000000000,1,1637775975
230850_0x56a356c378c5fa08dfd32ee4ca0dce93f328ba37_1637811350,230850,66,89000000000000000000,1,1637811350
230883_0x7ca38bac0a7c2d603e0d877f2c16e6792d7e9ee5_1637785578,230883,146,120000000000000000000,1,1637785578
230885_0x1754352eacb753327fec2d4f48f0fb36b672c5e0_1637790140,230885,6,280000000000000000000,1,1637790140
230899_0xbbd924545de08b88bcfc4839053b9d4239efb3ea_1637680004,230899,246,145000000000000000000,1,1637680004
230906_0xb006350d11a637378aab6a785a2fbc0ee3469f93_1637803907,230906,134,32000000000000000000,1,1637803907
230949_0x10e11e6443904faf15cdb944f3e99c321ccc6199_1637702500,230949,246,140000000000000000000,1,1637702500
230952_0x7de3edc8fe47f8a2ac06e3d8d1ba35385946f162_1638100968,230952,119,749000000000000000000,1,1638100968
